date,event,fighter1,fighter1 - open,fighter1 - 48h,fighter1 - close,fighter2,fighter2 - open,fighter2 - 48h,fighter2 - close,winner
2023-04-15,UFC Fight Night: Holloway vs. Allen,Rafa Garcia,2023-03-27 23:08:00 - price: -160,2023-04-13 20:47:00 - price: -266,2023-04-15 20:48:00 - price: -288,Clay Guida,2023-03-27 23:08:00 - price: +140,2023-04-13 20:47:00 - price: +211,2023-04-15 20:48:00 - price: +230,Rafa Garcia
2023-04-15,UFC Fight Night: Holloway vs. Allen,Gillian Robertson,2023-03-22 08:38:00 - price: +115,2023-04-13 19:07:00 - price: -127,2023-04-15 19:14:00 - price: -130,Piera Rodriguez,2023-03-22 08:38:00 - price: -135,2023-04-13 19:07:00 - price: +104,2023-04-15 19:14:00 - price: +108,Gillian Robertson
2023-04-15,UFC Fight Night: Holloway vs. Allen,Matheus Nicolau,2023-03-22 08:36:00 - price: -145,2023-04-13 19:50:00 - price: -208,2023-04-15 20:12:00 - price: -200,Brandon Royval,2023-03-22 08:36:00 - price: +125,2023-04-13 19:50:00 - price: +169,2023-04-15 20:12:00 - price: +164,Brandon Royval
2023-04-15,UFC Fight Night: Holloway vs. Allen,Gaston Bolanos,2023-03-22 08:36:00 - price: -160,2023-04-13 18:03:00 - price: -192,2023-04-15 17:56:00 - price: -185,Aaron Phillips,2023-03-22 08:36:00 - price: +140,2023-04-13 18:03:00 - price: +158,2023-04-15 17:56:00 - price: +154,Gaston Bolanos
2023-04-15,UFC Fight Night: Holloway vs. Allen,Edson Barboza,2023-03-26 02:00:00 - price: +135,2023-04-13 22:20:00 - price: +150,2023-04-15 22:48:00 - price: +142,Billy Quarantillo,2023-03-26 02:00:00 - price: -155,2023-04-13 22:20:00 - price: -182,2023-04-15 22:48:00 - price: -172,Edson Barboza
2023-04-08,UFC 287,Gilbert Burns,2023-01-28 14:52:00 - price: -500,2023-04-06 23:47:00 - price: -449,2023-04-08 23:55:00 - price: -441,Jorge Masvidal,2023-01-28 14:52:00 - price: +400,2023-04-06 23:47:00 - price: +342,2023-04-08 23:55:00 - price: +340,Gilbert Burns
2023-04-08,UFC 287,Rob Font,2023-03-16 08:37:00 - price: +160,2023-04-06 23:17:00 - price: +152,2023-04-08 23:38:00 - price: +151,Adrian Yanez,2023-03-16 08:37:00 - price: -185,2023-04-06 23:17:00 - price: -186,2023-04-08 23:38:00 - price: -182,Rob Font
2023-04-08,UFC 287,Chris Curtis,2023-03-16 08:37:00 - price: -170,2023-04-06 21:41:00 - price: +106,2023-04-08 21:43:00 - price: +110,Kelvin Gastelum,2023-03-16 08:37:00 - price: +145,2023-04-06 21:41:00 - price: -129,2023-04-08 21:43:00 - price: -135,Kelvin Gastelum
2023-04-08,UFC 287,Ignacio Bahamondes,2023-03-28 20:02:00 - price: -280,2023-04-06 19:07:00 - price: -354,2023-04-08 19:35:00 - price: -403,Trey Ogden,2023-03-28 20:02:00 - price: +240,2023-04-06 19:07:00 - price: +274,2023-04-08 19:35:00 - price: +309,Ignacio Bahamondes
2023-04-08,UFC 287,Kevin Holland,2023-03-16 08:37:00 - price: -200,2023-04-06 22:47:00 - price: -254,2023-04-08 22:56:00 - price: -253,Santiago Ponzinibbio,2023-03-16 08:37:00 - price: +170,2023-04-06 22:47:00 - price: +203,2023-04-08 22:56:00 - price: +203,Kevin Holland
2023-03-25,UFC Fight Night 222,Victor Altamirano,2023-03-07 08:19:00 - price: -115,2023-03-23 16:38:00 - price: -106,2023-03-25 16:40:00 - price: -106,Vinicius Salvador,2023-03-07 08:19:00 - price: -105,2023-03-23 16:38:00 - price: -116,2023-03-25 16:40:00 - price: -116,Victor Altamirano
2023-03-25,UFC Fight Night 222,Lucas Alexander,2023-03-07 08:19:00 - price: +145,2023-03-23 18:18:00 - price: +129,2023-03-25 18:10:00 - price: +131,Steven Peterson,2023-03-07 08:19:00 - price: -170,2023-03-23 18:18:00 - price: -157,2023-03-25 18:10:00 - price: -159,Lucas Alexander
2023-03-25,UFC Fight Night 222,Albert Duraev,2023-03-07 08:17:00 - price: -170,2023-03-23 19:24:00 - price: +139,2023-03-25 19:39:00 - price: +134,Chidi Njokuani,2023-03-07 08:17:00 - price: +145,2023-03-23 19:24:00 - price: -168,2023-03-25 19:39:00 - price: -161,Albert Duraev
2023-03-25,UFC Fight Night 222,Holly Holm,2023-03-11 02:15:00 - price: -200,2023-03-23 21:02:00 - price: -243,2023-03-25 20:46:00 - price: -246,Yana Santos,2023-03-11 02:15:00 - price: +150,2023-03-23 21:02:00 - price: +197,2023-03-25 20:46:00 - price: +197,Holly Holm
2023-03-25,UFC Fight Night 222,Tucker Lutz,2023-03-07 08:19:00 - price: -225,2023-03-23 18:40:00 - price: -268,2023-03-25 19:12:00 - price: -287,Daniel Pineda,2023-03-07 08:19:00 - price: +190,2023-03-23 18:40:00 - price: +214,2023-03-25 19:12:00 - price: +227,Daniel Pineda
2023-03-25,UFC Fight Night 222,Nate Landwehr,2023-03-17 15:27:00 - price: -300,2023-03-23 20:38:00 - price: -211,2023-03-25 20:47:00 - price: -213,Austin Lingo,2023-03-17 15:27:00 - price: +250,2023-03-23 20:38:00 - price: +171,2023-03-25 20:47:00 - price: +174,Nate Landwehr
2023-03-25,UFC Fight Night 222,Cory Sandhagen,2023-03-06 19:38:00 - price: -163,2023-03-23 21:31:00 - price: -169,2023-03-25 21:51:00 - price: -152,Marlon Vera,2023-03-06 19:38:00 - price: +143,2023-03-23 21:31:00 - price: +139,2023-03-25 21:51:00 - price: +127,Cory Sandhagen
2023-03-25,UFC Fight Night 222,Maycee Barber,2023-03-08 07:50:00 - price: -190,2023-03-23 20:11:00 - price: -273,2023-03-25 20:12:00 - price: -279,Andrea Lee,2023-03-08 07:50:00 - price: +165,2023-03-23 20:11:00 - price: +218,2023-03-25 20:12:00 - price: +224,Maycee Barber
2023-03-25,UFC Fight Night 222,Trevin Giles,2023-03-07 08:17:00 - price: -110,2023-03-23 17:52:00 - price: -111,2023-03-25 17:40:00 - price: -103,Preston Parsons,2023-03-07 08:17:00 - price: -110,2023-03-23 17:52:00 - price: -110,2023-03-25 17:40:00 - price: -119,Trevin Giles
2023-03-18,UFC 286,Chris Duncan,2023-02-28 18:06:00 - price: +105,2023-03-16 16:11:00 - price: -111,2023-03-18 16:02:00 - price: -110,Omar Morales,2023-02-28 18:06:00 - price: -125,2023-03-16 16:11:00 - price: -109,2023-03-18 16:02:00 - price: -109,Chris Duncan
2023-03-18,UFC 286,Jennifer Maia,2023-02-28 18:06:00 - price: +135,2023-03-16 17:48:00 - price: +147,2023-03-18 17:57:00 - price: +146,Casey O'Neill,2023-02-28 18:06:00 - price: -155,2023-03-16 17:48:00 - price: -177,2023-03-18 17:57:00 - price: -175,Jennifer Maia
2023-03-18,UFC 286,Luana Carolina,2023-02-28 18:04:00 - price: +125,2023-03-16 13:52:00 - price: +149,2023-03-18 13:36:00 - price: +152,Joanne Wood,2023-02-28 18:04:00 - price: -145,2023-03-16 13:52:00 - price: -180,2023-03-18 13:36:00 - price: -183,Joanne Wood
2023-03-18,UFC 286,Malcolm Gordon,2023-02-28 20:22:00 - price: +210,2023-03-16 14:12:00 - price: +287,2023-03-18 14:03:00 - price: +331,Jake Hadley,2023-02-28 20:22:00 - price: -250,2023-03-16 14:12:00 - price: -370,2023-03-18 14:03:00 - price: -435,Jake Hadley
2023-03-18,UFC 286,Jafel Filho,2023-02-28 18:06:00 - price: +550,2023-03-16 15:22:00 - price: +547,2023-03-18 15:08:00 - price: +596,Muhammad Mokaev,2023-02-28 18:06:00 - price: -800,2023-03-16 15:22:00 - price: -808,2023-03-18 15:08:00 - price: -901,Muhammad Mokaev
2023-03-18,UFC 286,Leon Edwards,2023-08-21 02:00:00 - price: +285,2023-03-16 12:37:00 - price: +198,2023-03-18 19:24:00 - price: +212,Kamaru Usman,2023-08-21 02:00:00 - price: -350,2023-03-16 12:37:00 - price: -247,2023-03-18 19:24:00 - price: -261,Leon Edwards
2023-03-18,UFC 286,Roman Dolidze,2023-02-28 18:04:00 - price: +235,2023-03-16 17:18:00 - price: +247,2023-03-18 17:12:00 - price: +234,Marvin Vettori,2023-02-28 18:04:00 - price: -275,2023-03-16 17:18:00 - price: -296,2023-03-18 17:12:00 - price: -271,Marvin Vettori
2023-03-18,UFC 286,Bryan Barberena,2023-02-28 18:04:00 - price: +250,2023-03-16 18:18:00 - price: +293,2023-03-18 18:25:00 - price: +306,Gunnar Nelson,2023-02-28 18:04:00 - price: -300,2023-03-16 18:18:00 - price: -376,2023-03-18 18:25:00 - price: -398,Gunnar Nelson
2023-03-18,UFC 286,Rafael Fiziev,2023-02-28 20:22:00 - price: -275,2023-03-16 18:48:00 - price: -231,2023-03-18 18:46:00 - price: -246,Justin Gaethje,2023-02-28 20:22:00 - price: +235,2023-03-16 18:48:00 - price: +186,2023-03-18 18:46:00 - price: +197,Justin Gaethje
2023-03-11,UFC Fight Night 221,Tony Gravely,2023-02-22 09:38:00 - price: +130,2023-03-09 16:06:00 - price: +119,2023-03-11 16:29:00 - price: +123,Victor Henry,2023-02-22 09:38:00 - price: -150,2023-03-09 16:00:00 - price: -143,2023-03-11 16:29:00 - price: -148,Victor Henry
2023-03-11,UFC Fight Night 221,Jonathan Martinez,2023-02-22 09:38:00 - price: +190,2023-03-09 18:46:00 - price: +205,2023-03-11 19:12:00 - price: +199,Said Nurmagomedov,2023-02-22 09:38:00 - price: -225,2023-03-09 18:46:00 - price: -256,2023-03-11 19:12:00 - price: -246,Jonathan Martinez
2023-03-11,UFC Fight Night 221,Mario Bautista,2023-02-22 09:40:00 - price: -350,2023-03-09 16:48:00 - price: -1010,2023-03-11 18:48:00 - price: -1049,Guido Cannetti,2023-02-22 09:40:00 - price: +285,2023-03-09 16:48:00 - price: +637,2023-03-11 18:48:00 - price: +661,Mario Bautista
2023-03-11,UFC Fight Night 221,Alexandr Romanov,2023-02-22 09:36:00 - price: +130,2023-03-09 20:00:00 - price: -157,2023-03-11 20:00:00 - price: -153,Alexander Volkov,2023-02-22 09:36:00 - price: -150,2023-03-09 20:00:00 - price: +130,2023-03-11 20:00:00 - price: +128,Alexander Volkov
2023-03-11,UFC Fight Night 221,Raphael Assuncao,2023-02-22 09:36:00 - price: +135,2023-03-09 17:13:00 - price: +114,2023-03-11 17:14:00 - price: +116,Davey Grant,2023-02-22 09:36:00 - price: -155,2023-03-09 17:13:00 - price: -140,2023-03-11 17:14:00 - price: -140,Davey Grant
2023-03-11,UFC Fight Night 221,Nikita Krylov,2023-03-05 14:42:00 - price: -170,2023-03-09 20:02:00 - price: -171,2023-03-11 19:40:00 - price: -166,Ryan Spann,2023-03-05 14:42:00 - price: +145,2023-03-09 20:02:00 - price: +143,2023-03-11 19:40:00 - price: +138,Nikita Krylov
2023-03-11,UFC Fight Night 221,Merab Dvalishvili,2023-02-22 09:36:00 - price: +150,2023-03-09 20:17:00 - price: +211,2023-03-11 20:26:00 - price: +209,Petr Yan,2023-02-22 09:36:00 - price: -175,2023-03-09 20:17:00 - price: -265,2023-03-11 20:26:00 - price: -260,Merab Dvalishvili
2023-03-11,UFC Fight Night 221,Vitor Petrino,2023-02-22 09:44:00 - price: -170,2023-03-09 18:18:00 - price: -109,2023-03-11 18:20:00 - price: -115,Anton Turkalj,2023-02-22 09:44:00 - price: +145,2023-03-09 18:18:00 - price: -112,2023-03-11 18:20:00 - price: -106,Vitor Petrino
2023-03-04,UFC 285,Viviane Araujo,2023-02-20 07:52:00 - price: -110,2023-03-02 20:47:00 - price: +101,2023-03-04 20:44:00 - price: -103,Amanda Ribas,2023-02-20 07:52:00 - price: -110,2023-03-02 20:47:00 - price: -123,2023-03-04 20:44:00 - price: -117,Amanda Ribas
2023-03-04,UFC 285,Ciryl Gane,2023-01-14 22:32:00 - price: -166,2023-03-03 00:07:00 - price: +144,2023-03-05 00:50:00 - price: +144,Jon Jones,2023-01-14 22:32:00 - price: +140,2023-03-03 00:07:00 - price: -170,2023-03-05 00:50:00 - price: -168,Jon Jones
2023-03-04,UFC 285,Geoff Neal,2023-01-15 01:00:00 - price: +350,2023-03-02 23:11:00 - price: +385,2023-03-04 23:18:00 - price: +379,Shavkat Rakhmonov,2023-01-15 01:00:00 - price: -435,2023-03-02 23:11:00 - price: -522,2023-03-04 23:18:00 - price: -498,Shavkat Rakhmonov
2023-03-04,UFC 285,Derek Brunson,2023-01-28 10:28:00 - price: +130,2023-03-02 21:11:00 - price: +191,2023-03-04 21:18:00 - price: +190,Dricus Du Plessis,2023-01-28 10:28:00 - price: -150,2023-03-02 21:11:00 - price: -236,2023-03-04 21:18:00 - price: -232,Dricus Du Plessis
2023-03-04,UFC 285,Jessica Penne,2023-02-20 07:42:00 - price: +205,2023-03-02 18:27:00 - price: +239,2023-03-04 18:31:00 - price: +256,Tabatha Ricci,2023-02-20 07:42:00 - price: -240,2023-03-02 18:27:00 - price: -297,2023-03-04 18:31:00 - price: -317,Tabatha Ricci
2023-03-04,UFC 285,Cody Garbrandt,2023-02-20 07:40:00 - price: -150,2023-03-02 21:37:00 - price: -175,2023-03-04 21:43:00 - price: -177,Trevin Jones,2023-02-20 07:40:00 - price: +130,2023-03-02 21:37:00 - price: +145,2023-03-04 21:43:00 - price: +148,Cody Garbrandt
2023-03-04,UFC 285,Mateusz Gamrot,2023-02-20 07:40:00 - price: -240,2023-03-02 22:47:00 - price: -223,2023-03-04 22:44:00 - price: -204,Jalin Turner,2023-02-20 07:40:00 - price: +205,2023-03-02 22:47:00 - price: +180,2023-03-04 22:44:00 - price: +168,Mateusz Gamrot
2023-03-04,UFC 285,Alexa Grasso,2023-01-20 08:22:00 - price: +400,2023-03-02 23:41:00 - price: +513,2023-03-04 23:56:00 - price: +581,Valentina Shevchenko,2023-01-20 08:22:00 - price: -550,2023-03-02 23:41:00 - price: -748,2023-03-04 23:56:00 - price: -865,Alexa Grasso
2023-02-25,UFC Fight Night 220,Yohan Lainesse,2023-02-14 18:12:00 - price: +200,2023-02-23 19:42:00 - price: +177,2023-02-25 19:17:00 - price: +183,Mike Malott,2023-02-14 18:12:00 - price: -235,2023-02-23 19:42:00 - price: -219,2023-02-25 19:17:00 - price: -223,Mike Malott
2023-02-25,UFC Fight Night 220,Nurullo Aliev,2023-02-14 18:14:00 - price: -210,2023-02-23 16:31:00 - price: -186,2023-02-25 16:44:00 - price: -188,Rafael Alves,2023-02-14 18:14:00 - price: +180,2023-02-23 16:27:00 - price: +154,2023-02-25 16:44:00 - price: +157,Nurullo Aliev
2023-02-25,UFC Fight Night 220,Erick Gonzalez,2023-02-15 07:44:00 - price: +170,2023-02-23 19:17:00 - price: +175,2023-02-25 18:48:00 - price: +200,Trevor Peek,2023-02-15 07:44:00 - price: -200,2023-02-23 19:17:00 - price: -218,2023-02-25 18:48:00 - price: -243,Trevor Peek
2023-02-25,UFC Fight Night 220,Gabriella Fernandes,2023-02-14 18:14:00 - price: +145,2023-02-23 18:38:00 - price: -131,2023-02-25 18:16:00 - price: -126,Jasmine Jasudavicius,2023-02-14 18:14:00 - price: -170,2023-02-23 18:38:00 - price: +108,2023-02-25 18:16:00 - price: +104,Jasmine Jasudavicius
2023-02-25,UFC Fight Night 220,Jordan Leavitt,2023-02-14 18:12:00 - price: -125,2023-02-23 18:18:00 - price: -115,2023-02-25 18:09:00 - price: -131,Victor Martinez,2023-02-14 18:12:00 - price: +105,2023-02-23 18:18:00 - price: -106,2023-02-25 18:09:00 - price: +109,Jordan Leavitt
2023-02-25,UFC Fight Night 220,Carl Deaton,2023-02-17 18:21:00 - price: +350,2023-02-23 17:34:00 - price: +419,2023-02-25 17:12:00 - price: +487,Joe Solecki,2023-02-17 18:21:00 - price: -450,2023-02-23 17:34:00 - price: -573,2023-02-25 17:12:00 - price: -660,Joe Solecki
2023-02-25,UFC Fight Night 220,Brendan Allen,2023-02-14 18:10:00 - price: -110,2023-02-23 21:12:00 - price: +182,2023-02-25 20:56:00 - price: +186,Andre Muniz,2023-02-14 18:10:00 - price: -110,2023-02-23 21:12:00 - price: -225,2023-02-25 20:56:00 - price: -228,Brendan Allen
2023-02-18,UFC Fight Night 219,William Knight,2023-02-09 15:02:00 - price: -110,2023-02-16 19:41:00 - price: -119,2023-02-18 19:46:00 - price: -136,Marcin Prachnio,2023-02-09 15:02:00 - price: -110,2023-02-16 19:41:00 - price: -102,2023-02-18 19:46:00 - price: +113,Marcin Prachnio
2023-02-18,UFC Fight Night 219,Jessica Andrade,2023-02-11 19:00:00 - price: -190,2023-02-16 21:03:00 - price: -134,2023-02-18 21:28:00 - price: -121,Erin Blanchfield,2023-02-11 19:00:00 - price: +165,2023-02-16 21:03:00 - price: +110,2023-02-18 21:28:00 - price: +100,Erin Blanchfield
2023-02-18,UFC Fight Night 219,Zac Pauga,2023-02-09 15:02:00 - price: -195,2023-02-16 20:31:00 - price: -278,2023-02-18 20:52:00 - price: -283,Jordan Wright,2023-02-09 15:02:00 - price: +170,2023-02-16 20:31:00 - price: +224,2023-02-18 20:52:00 - price: +228,Zac Pauga
2023-02-18,UFC Fight Night 219,Khusein Askhabov,2023-02-09 15:02:00 - price: -235,2023-02-16 17:48:00 - price: -152,2023-02-18 17:43:00 - price: -170,Jamall Emmers,2023-02-09 15:02:00 - price: +200,2023-02-16 17:48:00 - price: +126,2023-02-18 17:43:00 - price: +145,Jamall Emmers
2023-02-18,UFC Fight Night 219,Josh Parisian,2023-02-09 15:02:00 - price: +145,2023-02-16 20:21:00 - price: +201,2023-02-18 20:18:00 - price: +222,Jamal Pogues,2023-02-09 15:02:00 - price: -170,2023-02-16 20:21:00 - price: -248,2023-02-18 20:18:00 - price: -274,Jamal Pogues
2023-02-12,UFC 284: Makhachev vs. Volkanovski,Jack Jenkins,2023-01-28 08:08:00 - price: -300,2023-02-09 19:40:00 - price: -369,2023-02-11 19:38:00 - price: -452,Don Shainis,2023-01-28 08:08:00 - price: +240,2023-02-09 19:40:00 - price: +287,2023-02-11 19:38:00 - price: +346,Jack Jenkins
2023-02-12,UFC 284: Makhachev vs. Volkanovski,Jamie Mullarkey,2023-01-29 07:22:00 - price: -250,2023-02-09 20:16:00 - price: -273,2023-02-11 20:15:00 - price: -282,Francisco Prado,2023-01-29 07:22:00 - price: +210,2023-02-09 20:16:00 - price: +222,2023-02-11 20:15:00 - price: +228,Jamie Mullarkey
2023-02-12,UFC 284: Makhachev vs. Volkanovski,Kleydson Rodrigues,2023-01-29 07:22:00 - price: -183,2023-02-09 20:52:00 - price: -333,2023-02-11 20:48:00 - price: -356,Shannon Ross,2023-01-29 07:22:00 - price: +158,2023-02-09 20:52:00 - price: +261,2023-02-11 20:48:00 - price: +279,Kleydson Rodrigues
2023-02-12,UFC 284: Makhachev vs. Volkanovski,Josh Emmett,2023-01-23 07:42:00 - price: +140,2023-02-09 23:46:00 - price: +152,2023-02-11 23:40:00 - price: +155,Yair Rodriguez,2023-01-23 07:42:00 - price: -160,2023-02-09 23:46:00 - price: -183,2023-02-11 23:40:00 - price: -185,Yair Rodriguez
2023-02-12,UFC 284: Makhachev vs. Volkanovski,Parker Porter,2023-01-23 11:34:00 - price: -105,2023-02-09 23:00:00 - price: +104,2023-02-11 22:59:00 - price: +101,Justin Tafa,2023-01-23 11:34:00 - price: -115,2023-02-09 23:00:00 - price: -126,2023-02-11 22:59:00 - price: -123,Justin Tafa
2023-02-12,UFC 284: Makhachev vs. Volkanovski,Randy Brown,2023-01-23 07:42:00 - price: +285,2023-02-09 23:16:00 - price: +259,2023-02-11 23:14:00 - price: +263,Jack Della Maddalena,2023-01-23 07:42:00 - price: -350,2023-02-09 23:16:00 - price: -331,2023-02-11 23:14:00 - price: -335,Jack Della Maddalena
2023-02-04,UFC Fight Night: Lewis vs. Spivak,Derrick Lewis,2023-01-18 17:05:00 - price: +150,2023-02-03 07:22:00 - price: +190,2023-02-05 00:32:00 - price: +243,Serghei Spivac,2023-01-18 17:05:00 - price: -180,2023-02-03 07:22:00 - price: -236,2023-02-05 00:32:00 - price: -299,Serghei Spivac
2023-02-04,UFC Fight Night: Lewis vs. Spivak,Blagoy Ivanov,2023-01-18 17:06:00 - price: +155,2023-02-02 23:18:00 - price: +113,2023-02-05 00:18:00 - price: +120,Marcin Tybura,2023-01-18 17:06:00 - price: -185,2023-02-02 23:18:00 - price: -137,2023-02-05 00:18:00 - price: -143,Marcin Tybura
2023-02-04,UFC Fight Night: Lewis vs. Spivak,Mandy Bohm,2023-01-18 17:06:00 - price: +185,2023-02-02 20:28:00 - price: +222,2023-02-04 19:03:00 - price: +225,Ji Yeon Kim,2023-01-18 17:06:00 - price: -245,2023-02-02 20:28:00 - price: -278,2023-02-04 19:03:00 - price: -280,Mandy Bohm
2023-02-04,UFC Fight Night: Lewis vs. Spivak,Adam Fugitt,2023-01-18 17:06:00 - price: +195,2023-02-03 07:24:00 - price: +256,2023-02-05 00:58:00 - price: +270,Yusaku Kinoshita,2023-01-18 17:06:00 - price: -255,2023-02-03 07:24:00 - price: -330,2023-02-05 00:58:00 - price: -341,Adam Fugitt
2023-01-21,UFC 283,Zarah Fairn,2023-01-06 10:04:00 - price: +275,2023-01-19 14:12:00 - price: +407,2023-01-21 17:58:00 - price: +427,Josiane Nunes,2023-01-06 10:04:00 - price: -325,2023-01-19 14:12:00 - price: -557,2023-01-21 17:58:00 - price: -578,Josiane Nunes
2023-01-21,UFC 283,Shamil Abdurakhimov,2023-01-06 10:00:00 - price: +600,2023-01-19 21:58:00 - price: +665,2023-01-21 19:41:00 - price: +704,Jailton Almeida,2023-01-06 10:00:00 - price: -900,2023-01-19 21:58:00 - price: -1064,2023-01-21 19:41:00 - price: -1115,Jailton Almeida
2023-01-21,UFC 283,Warlley Alves,2023-01-06 10:02:00 - price: -110,2023-01-19 17:10:00 - price: -120,2023-01-21 18:26:00 - price: -123,Nicolas Dalby,2023-01-06 10:02:00 - price: -110,2023-01-19 17:10:00 - price: +101,2023-01-21 18:26:00 - price: +105,Nicolas Dalby
2023-01-21,UFC 283,Jessica Andrade,2023-01-06 09:58:00 - price: -500,2023-01-19 18:41:00 - price: -499,2023-01-21 22:46:00 - price: -540,Lauren Murphy,2023-01-06 09:58:00 - price: +385,2023-01-19 18:41:00 - price: +374,2023-01-21 22:46:00 - price: +409,Jessica Andrade
2023-01-21,UFC 283,Paul Craig,2023-01-06 10:00:00 - price: +130,2023-01-20 00:12:00 - price: +161,2023-01-21 22:21:00 - price: +155,Johnny Walker,2023-01-06 10:00:00 - price: -150,2023-01-20 00:12:00 - price: -196,2023-01-21 22:21:00 - price: -186,Johnny Walker
2023-01-21,UFC 283,Brunno Ferreira,2023-01-11 20:26:00 - price: +300,2023-01-19 16:04:00 - price: +248,2023-01-21 21:10:00 - price: +254,Gregory Rodrigues,2023-01-11 20:26:00 - price: -400,2023-01-19 16:04:00 - price: -312,2023-01-21 21:10:00 - price: -319,Brunno Ferreira
2023-01-21,UFC 283,Gilbert Burns,2023-01-06 09:46:00 - price: -285,2023-01-19 14:00:00 - price: -472,2023-01-21 23:24:00 - price: -513,Neil Magny,2023-01-06 09:46:00 - price: +245,2023-01-19 14:00:00 - price: +358,2023-01-21 23:24:00 - price: +389,Gilbert Burns
2023-01-21,UFC 283,Gabriel Bonfim,2023-01-06 10:00:00 - price: -140,2023-01-19 18:56:00 - price: -171,2023-01-21 20:17:00 - price: -178,Mounir Lazzez,2023-01-06 10:00:00 - price: +120,2023-01-19 18:56:00 - price: +142,2023-01-21 20:17:00 - price: +149,Gabriel Bonfim
2023-01-21,UFC 283,Jamahal Hill,2023-12-11 11:54:00 - price: -150,2024-01-20 00:32:00 - price: -138,2024-01-22 00:37:00 - price: -140,Glover Teixeira,2023-12-11 11:54:00 - price: +130,2024-01-20 00:32:00 - price: +114,2024-01-22 00:37:00 - price: +117,Jamahal Hill
2023-01-21,UFC 283,Daniel Marcos,2023-01-06 09:56:00 - price: -156,2023-01-19 17:26:00 - price: +123,2023-01-21 17:40:00 - price: +116,Saimon Oliveira,2023-01-06 09:56:00 - price: +136,2023-01-19 17:26:00 - price: -148,2023-01-21 17:40:00 - price: -140,Daniel Marcos
